,ch0_mav,ch0_wl,ch0_rms,ch0_var,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_mav,ch3_wl,ch3_rms,ch3_var,ch4_mav,ch4_wl,ch4_rms,ch4_var,label
23,19.12,37,19.406699874012585,11.045600000000006,6.77,9,6.800735254367722,0.4171000000000007,7.66,11,7.718808198161164,0.9043999999999996,1.32,3,1.4,0.21759999999999963,6.84,12,6.99571297295708,2.154400000000001,baseline
24,26.3,50,26.506602950962993,10.910000000000009,6.48,10,6.528399497579786,0.6296000000000003,7.77,11,7.821125238736432,0.7971000000000007,1.99,8,2.1142374511865976,0.5099000000000012,6.32,14,6.48074069840786,2.0576000000000003,baseline
25,78.13,145,79.64289045482967,238.6930999999999,16.69,23,16.782431289893605,3.0938999999999974,21.51,32,21.754769591976835,10.589899999999995,1.54,1,1.6186414056238645,0.24840000000000045,29.18,47,29.30870177950569,7.527600000000006,baseline
26,22.24,33,22.51133048044917,12.142399999999984,7.35,16,7.3939164182454755,0.6475000000000005,8.18,11,8.252272414311102,1.1875999999999975,1.29,1,1.3674794331177345,0.2058999999999995,6.71,17,6.834471449936711,1.6859,baseline
27,19.17,25,19.319161472486325,5.741100000000009,6.81,18,6.986415389883427,2.4339,7.82,12,7.913279977354523,1.4675999999999985,0.69,2,0.8306623862918074,0.21389999999999992,8.02,20,8.09814793641114,1.2596000000000018,baseline
28,22.02,46,22.469534930656664,19.999600000000015,6.94,16,6.974238309665077,0.47640000000000016,8.92,22,8.968834929911464,0.8736000000000006,6.54,5,6.590902821313632,0.6684,6.14,10,6.219324722186485,0.9804000000000002,baseline
29,22.51,30,22.565681908597398,2.5099000000000053,6.34,19,6.384355879804947,0.5644000000000003,8.74,12,8.757853618324527,0.31239999999999946,1.56,5,1.6733200530681511,0.36640000000000006,5.44,10,5.468089245796926,0.30640000000000045,baseline
30,24.59,40,24.686230980042296,4.7418999999999984,6.04,13,6.2048368229954285,2.0183999999999984,9.71,17,9.754486147409304,0.8658999999999992,1.49,2,1.5716233645501712,0.24989999999999937,7.92,13,8.037412518964047,1.8736000000000006,baseline
31,25.95,47,26.347865188663768,20.8075,6.48,8,6.499230723708768,0.2495999999999995,12.18,17,12.205736356320335,0.6276000000000014,4.42,7,4.58257569495584,1.4635999999999985,7.13,10,7.1909665553387185,0.8731000000000009,baseline
32,353.47,444,357.00612039571536,2512.3291,70.64,94,71.207443431147,80.49040000000002,158.07,210,159.46187632158353,441.96509999999995,5.77,11,5.838664230798,0.7971000000000003,32.58,45,32.829864452964166,16.343600000000016,baseline
