,ch0_mav,ch0_wl,ch0_rms,ch0_var,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_mav,ch3_wl,ch3_rms,ch3_var,ch4_mav,ch4_wl,ch4_rms,ch4_var,label
33,21.43,48,21.73913521739078,13.345100000000004,5.54,22,5.598214000911362,0.6483999999999994,7.19,17,7.247758274114831,0.8339000000000002,3.74,2,3.765634076752546,0.19239999999999996,4.16,8,4.197618372363071,0.31440000000000057,baseline
34,34.26,66,34.62860089579133,25.392400000000006,6.78,8,6.795586803212803,0.21160000000000012,11.06,13,11.073391531053167,0.2963999999999998,2.49,2,2.539685019840059,0.2499000000000004,5.02,8,5.0931326312987375,0.7395999999999995,baseline
35,25.21,40,25.25529647420517,2.2858999999999994,9.97,15,10.694391053257778,14.969099999999985,11.05,16,11.336225121265015,6.407499999999999,2.23,7,2.2693611435820435,0.17710000000000004,8.83,19,8.885381252371786,0.981099999999999,baseline
36,23.83,53,24.519584009521857,33.341100000000004,6.44,7,6.514598989960932,0.9664000000000015,8.95,18,9.152595260361949,3.6675000000000004,2.12,5,2.1447610589527217,0.10559999999999997,9.92,14,10.342146779078316,8.553599999999994,baseline
37,27.82,48,28.179425118337672,20.1276,14.21,24,14.646842663181713,12.605900000000018,21.32,35,21.81788257370545,21.477600000000017,6.62,9,7.0398863627192165,5.7356000000000025,16.06,32,17.619307591389624,52.51639999999994,baseline
38,29.58,57,29.755335655979415,10.403599999999999,8.84,9,8.861151166750288,0.3744000000000003,16.11,22,16.142180769648196,1.0378999999999996,3.41,2,3.4452866353904428,0.24189999999999967,7.61,12,7.667463726683029,0.8779000000000002,baseline
39,65.404,256,67.74573049277718,311.80078399999957,10.94,54,11.385429284835947,9.944400000000003,14.84,63,15.321879780235843,14.534400000000002,3.104,12,3.2049960998416207,0.6371840000000013,30.612,136,33.33424665415434,174.07745599999976,thumb
40,92.624,376,97.46351112082921,919.9306240000002,23.152,97,24.901887478663138,84.08889600000028,48.348,191,52.57463266633444,426.5628959999999,3.528,13,3.5977770914830174,0.49721600000000105,55.044,237,57.21597678970446,243.8260639999998,index
41,72.364,323,74.05038825016382,246.91150399999995,16.516,75,17.04382586158401,17.713744000000002,29.896,131,31.897836917258196,123.70118400000007,2.876,9,3.119615360905892,1.4606239999999997,43.352,208,47.36116552619878,363.68409600000007,index
42,86.868,339,89.02774848326784,379.89057600000007,15.408,62,15.566630977832038,4.91353600000001,27.676,111,28.03790291730107,20.163024,2.792,17,2.9946619174791667,1.1727360000000036,49.924,235,54.729772519169124,502.9422240000006,index
