,ch0_mav,ch0_wl,ch0_rms,ch0_var,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_mav,ch3_wl,ch3_rms,ch3_var,ch4_mav,ch4_wl,ch4_rms,ch4_var,label
26,4.21,11,4.332435804486894,1.0458999999999994,4.03,9,4.058324777540605,0.22910000000000003,3.72,13,3.746998799039039,0.20160000000000017,14.5,23,14.634206503941373,3.91,30.48,54,30.979993544221404,30.729600000000023,baseline
27,3.67,10,3.6999999999999997,0.22109999999999982,3.28,9,3.3105890714493698,0.20159999999999983,3.05,2,3.057776970284131,0.04750000000000038,13.28,15,13.301127771734244,0.5615999999999994,22.98,41,23.093722090646196,5.2396,baseline
28,3.19,3,3.2140317359976396,0.15389999999999962,3.0,0,3.0,0.0,3.24,3,3.283291031876401,0.28240000000000054,12.93,19,12.946428078817725,0.42509999999999937,26.09,48,26.735930879623396,34.12189999999999,baseline
29,3.63,6,3.661966684720111,0.2331000000000002,3.24,1,3.2680269276736382,0.18240000000000017,3.09,6,3.176476034853718,0.5418999999999992,12.46,13,12.473171208638163,0.3284,17.75,24,17.805336278767665,1.9675,baseline
30,3.66,8,3.690528417449187,0.2244000000000003,4.2,9,4.228474902373195,0.24000000000000032,3.45,14,3.4856850115866753,0.2475,13.67,18,13.680277774957641,0.2810999999999994,29.86,43,30.00633266495591,8.760400000000008,baseline
31,3.97,4,3.976179070414209,0.04909999999999983,4.28,6,4.303486958270002,0.2015999999999992,3.3,8,3.331666249791536,0.2100000000000001,20.31,32,20.43501896255543,5.093899999999999,99.78,118,102.4408121795215,538.0716,baseline
32,4.27,8,4.3531597719357835,0.7170999999999998,3.07,9,3.189043743820395,0.7450999999999989,3.12,11,3.1368774282716245,0.1056000000000001,15.19,28,15.273833834371775,2.553899999999999,31.31,49,31.34884367883447,2.4338999999999977,baseline
33,4.97,11,5.024937810560445,0.5491000000000001,3.24,7,3.271085446759225,0.20240000000000055,3.58,3,3.6249137920783716,0.32360000000000033,15.76,27,15.798101151720735,1.202399999999999,45.55,64,45.80731382650591,23.507499999999972,baseline
34,4.18,15,4.202380277890139,0.18759999999999943,3.98,3,3.9824615503479754,0.019599999999999954,3.09,4,3.10322412983658,0.08189999999999982,12.7,20,12.712985487288185,0.3299999999999999,18.6,32,18.932511719262184,12.480000000000004,baseline
35,4.24,3,4.261455150532504,0.18240000000000023,4.05,5,4.075536774462966,0.2074999999999998,3.56,8,3.594440151122286,0.24640000000000023,14.83,22,14.924141516348604,2.8010999999999977,41.75,78,43.51884649206594,150.8275,baseline
36,4.07,7,4.11703777004778,0.38509999999999933,3.4,10,3.4351128074635335,0.24,3.59,3,3.623534186398688,0.24189999999999987,16.68,28,16.77915373312969,3.3176000000000023,68.57,99,69.0751040534866,69.52510000000002,baseline
37,4.54,7,4.5934736311423405,0.48839999999999956,3.54,2,3.5749125863438955,0.2484000000000004,3.62,4,3.704051835490427,0.6155999999999989,14.27,20,14.342593907658406,2.077099999999999,33.97,62,34.15508746877981,12.609099999999986,baseline
38,4.14,8,4.166533331199932,0.22040000000000046,3.83,10,3.8587562763149474,0.22110000000000013,3.43,5,3.4655446902326914,0.24509999999999946,18.36,35,18.433664855367205,2.7104000000000084,74.0,114,75.39137881747487,207.86,baseline
39,3.93,5,4.036087214122113,0.8451000000000002,3.74,5,3.8183766184073566,0.5923999999999999,3.01,2,3.0116440692751194,0.009899999999999997,13.17,23,13.222329598070077,1.3810999999999982,14.87,19,14.889929482707432,0.5931000000000004,baseline
