,ch0_mav,ch0_wl,ch0_rms,ch0_var,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_mav,ch3_wl,ch3_rms,ch3_var,ch4_mav,ch4_wl,ch4_rms,ch4_var,label
0,62.692,250,65.42883156529696,350.645136,20.328,103,20.506194186147756,7.276416000000006,15.404,72,15.578831791889916,5.416783999999981,3.848,20,3.891529262385162,0.33689600000000214,76.32,334,76.74888924277667,65.64960000000006,index
1,45.492,190,46.212249458341674,66.04993600000005,21.648,89,22.084021372929342,19.068096000000004,14.692,78,15.064793393870358,11.09313600000005,4.744,23,4.91039713261565,1.6064640000000068,86.936,350,87.45686936999289,90.83590400000004,index
2,33.26,153,34.21619499593723,64.5204,23.804,95,24.247474095253718,21.30958399999999,16.244,73,16.582762134216363,11.120464000000002,4.132,27,4.164132562731402,0.2665759999999995,72.128,339,73.32006546641922,173.38361599999985,index
3,43.588,178,44.11280993090329,46.026256000000025,28.904,132,30.076435959069354,69.150784,19.264,87,20.09975124224178,32.89830399999998,5.096,14,5.191531565925416,0.9827840000000003,103.048,432,107.98755483850906,1042.4216960000006,index
4,45.448,185,46.761693724671694,121.13529600000011,27.272,121,27.549083469327975,15.190015999999972,17.704,92,17.873779678624217,6.040383999999989,6.732,37,7.019686602691035,3.9561760000000055,121.42,473,124.46710408778698,749.2436000000002,index
5,17.948,62,18.06753995429372,4.305296000000003,16.136,73,16.253738031603685,3.8135040000000067,9.524,43,9.59228856947079,1.3054240000000061,15.576,64,15.928590647009546,11.108224000000002,431.548,1751,445.4248354099713,12169.607695999992,middle
6,15.252,68,15.503160968009073,7.724496000000003,15.3,77,15.660268196937114,11.154,9.632,42,9.763196197967138,2.5445759999999966,13.2,58,13.483026366509858,7.552000000000014,367.644,1179,372.4365127105558,3546.845264000006,middle
7,23.216,98,23.551985054343085,15.713344000000001,30.464,119,30.776224589770592,19.120704000000046,15.112,63,15.299150303203115,5.6914560000000005,23.452,111,24.04770259297133,28.29569599999994,551.748,2305,562.523155078971,12006.444496000004,middle
8,50.496,218,54.577138070807635,428.81798399999985,12.176,48,12.418373484478554,5.961023999999992,9.164,36,9.290640451551228,2.337103999999998,9.744,38,10.171332262786425,8.510463999999978,183.36,695,189.92724922980378,2451.470400000001,ring
9,66.336,280,67.41940373512658,144.91110399999997,16.968,75,17.19720907589368,7.8309759999999855,13.872,64,14.053611635448021,5.071616000000009,8.52,28,8.835836123423748,5.481599999999997,182.312,751,192.6549039085172,3878.2466560000016,ring
10,56.916,226,59.36743214928536,285.060944,18.66,81,19.347041117442224,26.112399999999962,14.52,62,15.0324981290536,15.145600000000004,10.76,42,10.851727973000429,1.9823999999999993,278.588,1095,281.1643860804565,1442.1382560000002,ring
11,52.74,226,54.349057029538244,172.3124,17.504,90,18.16678287424606,23.641983999999976,16.836,63,17.699604515355702,29.825103999999985,12.26,45,12.378529799616755,2.9203999999999994,276.84,969,279.57400451401054,1521.2383999999997,ring
12,39.068,162,40.36528211223105,103.04737600000004,19.268,76,20.399117627975972,44.868175999999906,13.208,47,14.720326083344757,42.236736000000036,14.4,67,15.076604392236337,19.943999999999996,357.668,1459,386.5926072754108,21527.44577600001,ring
13,201.908,773,207.57968108656493,2322.4835359999975,26.8,108,27.355730661051627,30.09599999999996,22.768,104,23.34506371805397,26.610175999999953,4.1,25,4.161249812255928,0.5059999999999992,68.092,306,69.39484130682914,179.12353600000006,pinky
14,137.988,554,139.07484316007694,301.12385600000005,24.856,119,25.77611297306093,46.58726399999996,23.2,103,23.473048374678566,12.74399999999997,3.456,9,3.503141447329811,0.3280639999999983,65.172,262,65.89655529691973,94.96641599999991,pinky
15,120.68,456,123.14264898888605,600.4495999999989,24.292,106,24.731922691129373,21.566736000000013,21.492,98,21.683818851853562,8.281936000000012,2.892,6,2.9832867780352594,0.5363359999999987,57.932,270,58.13243500834969,23.263375999999948,pinky
16,81.132,290,82.48381659452961,221.17857599999996,17.1,79,18.141554508916816,36.70600000000001,16.912,58,18.11938188791218,42.296256000000064,3.456,7,3.4917044548472314,0.24806399999999892,64.24,271,66.71509574301757,324.12640000000005,pinky
17,72.46,283,73.65402908191786,174.4643999999998,21.724,108,22.514262146470625,34.95982400000003,19.444,79,19.7817087229592,13.246863999999995,4.22,11,4.285323791733829,0.5555999999999973,59.856,258,61.279295035109534,172.41126400000022,pinky
18,22.7,53,23.166354913969524,21.38999999999999,4.76,7,4.824935232725927,0.6223999999999988,4.82,10,4.864154602806124,0.4276000000000003,3.05,10,3.1416556144810017,0.5674999999999986,13.71,18,13.787313008704778,2.1259000000000015,baseline
19,26.82,53,27.15952871461506,18.32759999999999,7.17,16,7.320519107276478,2.1810999999999994,7.47,20,7.62823701781742,2.3891000000000018,2.25,2,2.29128784747792,0.1875,15.09,28,15.51547614480458,13.021899999999992,baseline
20,16.26,38,17.24644890984808,33.05240000000001,4.02,12,4.09878030638384,0.6395999999999993,3.52,19,3.5552777669262356,0.24959999999999982,1.92,5,2.0149441679609885,0.37359999999999977,8.63,18,8.693100712634129,1.0931000000000013,baseline
